SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{A347D8CC-51D1-4A0E-B9EB-76F67566C3F5}","Storage","Files","All","Protocol Operations - Free","0.6925","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.161432","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.1226","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0414","0.000014904"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{BB93FA13-A4E2-4027-85B9-B06E3353FFC3}","Container Registry","All","All","Task vCPU Duration","1310","0.131"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.0743","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24.633056","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","0.159358","0.0080635148"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0273","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.1028","0.001542"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/12/2021","{FD7CFA1E-026E-4BE1-871B-1C2386E8902E}","Storage","Tiered Block Blob","All","Hot Read Operations - Free","0.8861","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.002688","0.05298048"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{0B248445-AA24-4FE8-A794-A174929327BD}","Storage","Tiered Block Blob","US East","All Other Operations","0.0006","0.0000024"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0017","0.000051"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.004941","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Storage","Tables","All","Read Operations","0.0014","0.000000504"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.867976","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000156","0.00000702"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.021255","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","1.000008","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{5A04D04C-C0BF-4278-AAF6-A3E7169BBA43}","Storage","Premium Block Blob","US East","LRS Read Operations","0.0004","0.00000056"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.000008","0.1666013328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{6207404D-3389-4D20-9087-CC078DDC3FD9}","Storage","Files","All","Read Operations - Free","1.8173","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.005764","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{67B31B34-DD94-4CA8-B43F-2D3EA87B4754}","Storage","Queues v2","AP Southeast","Class 2 Operations","0.0019","0.0000076"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{7F92F505-803E-447C-8A8A-E2F477D8AD73}","Storage","Standard HDD Managed Disks","AP Southeast","S10 Disks","0.032256","0.189923328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{82CC6EA4-0ABD-43AC-ACC0-EC34EDF0F14C}","Storage","Standard HDD Managed Disks","All","Disk Operations - Free","15.9239","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{93DBC90A-FA3D-4128-8950-0B28437BE121}","Virtual Machines","Dv2/DSv2 Series","AP Southeast","D11 v2/DS11 v2","25.650073","4.899163943"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{941A7A91-F0B4-4C70-BE0F-D87EA6FF09EE}","Bandwidth","Inter-Region","Asia","Data Transfer Out","3E-06","0.00000024"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.4493","0.0017972"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{9A56B4F4-1D78-416E-A19B-815490AD7910}","Storage","Tables","All","Scan Operations","0.0032","0.000001152"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","25.766389","0.128831945"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Storage","Tables","All","Write Operations","0.0012","0.000000432"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{A347D8CC-51D1-4A0E-B9EB-76F67566C3F5}","Storage","Files","All","Protocol Operations - Free","2.1294","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{A7193DB3-642B-4D6F-AD03-ED5F00153BBD}","Storage","Queues v2","AP Southeast","LRS Class 1 Operations","0.0063","0.0000252"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.16154","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.1876","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0476","0.000017136"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.1633","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","25.766667","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{E3A600A6-5A85-4679-9721-1C0D192ED142}","Storage","Tables","All","Delete Operations","0.0007","0.000000252"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0072","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.052","0.000208"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","3.4346","0.051519"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/13/2021","{FD7CFA1E-026E-4BE1-871B-1C2386E8902E}","Storage","Tiered Block Blob","All","Hot Read Operations - Free","1.0892","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.001344","0.02649024"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{0B248445-AA24-4FE8-A794-A174929327BD}","Storage","Tiered Block Blob","US East","All Other Operations","0.0007","0.0000028"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0025","0.000075"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.093638","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.697958","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000168","0.00000756"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.448706","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","1.000008","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{5A04D04C-C0BF-4278-AAF6-A3E7169BBA43}","Storage","Premium Block Blob","US East","LRS Read Operations","0.0005","0.0000007"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.000008","0.1666013328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{6207404D-3389-4D20-9087-CC078DDC3FD9}","Storage","Files","All","Read Operations - Free","0.9547","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{65EE82DC-4E55-436A-A1A4-9EE0082D904B}","Container Instances","All","AP Southeast","Memory Duration","1.274831","0.00704981543"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.011678","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","8.6698","0.0130047"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","6.1812","0.0092718"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{7F92F505-803E-447C-8A8A-E2F477D8AD73}","Storage","Standard HDD Managed Disks","AP Southeast","S10 Disks","0.032256","0.189923328"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{82CC6EA4-0ABD-43AC-ACC0-EC34EDF0F14C}","Storage","Standard HDD Managed Disks","All","Disk Operations - Free","8.8127","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{93DBC90A-FA3D-4128-8950-0B28437BE121}","Virtual Machines","Dv2/DSv2 Series","AP Southeast","D11 v2/DS11 v2","14.866684","2.839536644"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{941A7A91-F0B4-4C70-BE0F-D87EA6FF09EE}","Bandwidth","Inter-Region","Asia","Data Transfer Out","6E-06","0.00000048"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.5045","0.002018"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24.646111","0.123230555"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{A347D8CC-51D1-4A0E-B9EB-76F67566C3F5}","Storage","Files","All","Protocol Operations - Free","1.0178","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.16458","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.0845","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0438","0.000015768"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{BB93FA13-A4E2-4027-85B9-B06E3353FFC3}","Container Registry","All","All","Task vCPU Duration","838","0.0838"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.1219","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24.629444","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{E6FB80EC-2CBC-4065-BF2C-4724C794F2E4}","Container Instances","All","AP Southeast","vCPU Duration","1.699775","0.086008615"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0028","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","3.3153","0.0132612"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/14/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","15.6475","0.2347125"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.028224","0.55629504"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{0B248445-AA24-4FE8-A794-A174929327BD}","Storage","Tiered Block Blob","US East","All Other Operations","0.0004","0.0000016"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0027","0.000081"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.308532","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Storage","Tables","All","Read Operations","0.0007","0.000000252"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.756207","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{2DFF75AE-BD6E-417E-918D-8542C8EA3423}","Virtual Machines","Dv3/DSv3 Series","AP Southeast","D2 v3/D2s v3","4.366714","0.54583925"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","0.000183","0.000008235"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.262188","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{5101EA73-2A5B-4120-B00E-30C13185E5A5}","Storage","Premium SSD Managed Disks","US East","P4 Disks","0.028224","0.149008608"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{540658D2-F941-5347-A6B9-0793FF4393FF}","Container Registry","All","All","Standard Registry Unit - Free","1.000008","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{5A04D04C-C0BF-4278-AAF6-A3E7169BBA43}","Storage","Premium Block Blob","US East","LRS Read Operations","0.0004","0.00000056"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{5C9E7A65-5784-494C-9718-7749D4075DD9}","Container Registry","All","All","Basic Registry Unit","1.690916","0.2817066056"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{67A3A3FD-826F-42C1-8843-BFFA14F0DA13}","Storage","Tiered Block Blob","All","Hot LRS Data Stored - Free","0.014058","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{67B31B34-DD94-4CA8-B43F-2D3EA87B4754}","Storage","Queues v2","AP Southeast","Class 2 Operations","0.0003","0.0000012"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Storage","Files","All","Protocol Operations","0.1226","0.0001839"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Storage","Files","All","Read Operations","0.1289","0.00019335"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{7F92F505-803E-447C-8A8A-E2F477D8AD73}","Storage","Standard HDD Managed Disks","AP Southeast","S10 Disks","0.002688","0.015826944"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{93DBC90A-FA3D-4128-8950-0B28437BE121}","Virtual Machines","Dv2/DSv2 Series","AP Southeast","D11 v2/DS11 v2","0.600012","0.114602292"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{941A7A91-F0B4-4C70-BE0F-D87EA6FF09EE}","Bandwidth","Inter-Region","Asia","Data Transfer Out","1E-06","0.00000008"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{99F50F54-1802-4465-9A21-B80F328E4FAD}","Storage","Tiered Block Blob","AP Southeast","All Other Operations","0.1557","0.0006228"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{9C150BF9-2BAD-430E-A53C-C213804F49EF}","Virtual Network","IP Addresses","All","Standard Static Public IP","24.534445","0.122672225"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Storage","Tables","All","Write Operations","0.0004","0.000000144"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{A7193DB3-642B-4D6F-AD03-ED5F00153BBD}","Storage","Queues v2","AP Southeast","LRS Class 1 Operations","0.0002","0.0000008"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{A7F2AA67-B9A2-4593-A413-6EC86D6C8E5B}","Storage","Files","All","LRS Data Stored - Free","0.165237","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{AE331802-83A5-4B9E-B287-85675F794E3D}","Virtual Machines","Dv3/DSv3 Series","US East","D2 v3/D2s v3","20.950019","2.011201824"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{AE56B367-2708-4454-A3D9-2BE7B2364EA1}","Virtual Network","IP Addresses","All","Dynamic Public IP - Free","17","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{B34BBB76-EDCE-4C2D-A288-81A2DB1FEA53}","Storage","Tiered Block Blob","All","Hot LRS Write Operations - Free","0.0341","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Storage","Tables","All","Batch Write Operations","0.0548","0.000019728"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{BB93FA13-A4E2-4027-85B9-B06E3353FFC3}","Container Registry","All","All","Task vCPU Duration","1292","0.1292"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{BEB1457B-1AB8-4E38-8021-BF7E39B1014B}","Bandwidth","Inter-Region","Intercontinental","Data Transfer Out - NAM or EU To Any","4E-06","0.0000002"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{C1D4643B-D6B1-4FD8-80B5-7A074115261D}","Storage","Tiered Block Blob","All","LRS List and Create Container Operations - Free","0.1049","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{D2E60E35-F1C9-5911-A280-EC45D2F6F5E3}","Load Balancer","All","Global","Included LB Rules and Outbound Rules - Free","24.517778","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{E8AE79AD-C2AB-4D82-B226-DD3C33DFD40C}","Storage","Files","All","List Operations - Free","0.0055","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{ED45AE8D-A734-4D21-BC88-E5B54F9E903E}","Storage","Tiered Block Blob","AP Southeast","Hot Read Operations","0.1778","0.0007112"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/15/2021","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Storage","Files","All","LRS Write Operations","0.1499","0.0022485"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{0A2718D2-7B6B-4239-BC46-5BEBAC1AF0B7}","Storage","Premium SSD Managed Disks","AP Southeast","P10 Disks","0.0336","0.662256"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{0F824807-2376-435C-95C9-F992B67A07B0}","Key Vault","All","All","Operations","0.0013","0.000039"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{0FC067A1-65D2-46DA-B24B-7A9CBE2C69BD}","Bandwidth","All","All","Data Transfer Out - Free","0.017423","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Storage","Tables","All","Read Operations","0.0002","0.000000072"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{17382603-F270-588E-A0B4-0C115CA51416}","Load Balancer","All","Global","Data Processed - Free","0.028501","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{2DFF75AE-BD6E-417E-918D-8542C8EA3423}","Virtual Machines","Dv3/DSv3 Series","AP Southeast","D2 v3/D2s v3","6.083355","0.760419375"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Tables","All","LRS Data Stored","3E-05","0.00000135"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{42BB05E1-6F42-4DE1-A6BA-7FFB976CB560}","Bandwidth","All","AU East","Data Transfer In","0.044746","0"
"Azure for Students","{C642C8DD-AB1D-4FDA-BC9B-908BFBDC75FF}","7/16/2021","{5101EA73-2A5B-4120-B00E-30C13185E5A5}","Storage","Premium SSD Managed Disks","US East","P4 Disks","0.032256","0.170295552"
